Number,Title,Color,Fit Type,Waist Line,Length,Fabric,Pattern,Sleeve Type,Neckline,Chest Pad,Lining,Pocket,Occasion,Clothing Detail,Pant Leg Style,Image URL,Product URL
56,Round Neckline Solid Button Cardigan,Navy,Regular,,,45% Acrylic 28% Polyester 27% nylon,Solid,,Round Neckline,,,,School Daily Casual,Button,,https://img1.shopcider.com/product/1724222692000-R7cRSc.jpg,https://www.shopcider.com/goods/round-neckline-solid-button-cardigan-112161538?style_id=2028357&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=112161538&shopPage=16&shopIndex=55&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=56&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iue6ouS6uuinhumikSIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozOS45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTczOTQ0MzMyNDAwMC1rampoN3NfMzYwLm1wNCIsInNwdSI6MTEyMTYxNTM4LCJzcHVDb2RlIjoiQ0QyMDI0MDcwNTUwNzMzN0NHIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDM0Nzk4MTQ3LXJlY29fZW52OmdyYXktYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiYTcyM2Y3ZTQtZTA4Ni00ZDczLTkxMjItYjBiYjBlMTUwOTg2In0%3D&listType=2&listTitle=Cardigans
57,Knit Round Neckline Solid Button Cardigan,Grey,Regular,,,45% viscose 28% Polyester 27% nylon,Solid,,Round Neckline,,,,School Daily Casual,Button,,https://img1.shopcider.com/product/1720802908000-8a6AQ3.jpg,https://www.shopcider.com/goods/knit-round-neckline-solid-button-cardigan-111290069?style_id=2017564&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=111290069&shopPage=16&shopIndex=56&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=57&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iue7huiKguWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJvcmlnaW5hbFByaWNlIjoyNC45MCwicHJvZHVjdFByaW1hcnlJbWFnZUZsYWciOmZhbHNlLCJzYWxlUHJpY2UiOjE4Ljk5LCJzY2VuZSI6IkJFU1RfU0VMTEVSIiwic2tjRmlyc3RJbWciOiIxNzIyOTM1MjM1MDAwLWJhYjh5ZS5qcGciLCJzcHUiOjExMTI5MDA2OSwic3B1Q29kZSI6IkNEMjAyNDA2MDM0OTA4NzNLUyIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzNDc5ODE0Ny1yZWNvX2VudjpncmF5LWFsbF91c2VyX2V4cDpleHAtY29sbGVjdGlvbklkOjYyNTpDb250cm9sIiwidHJhY2tpbmdJZCI6ImE3MjNmN2U0LWUwODYtNGQ3My05MTIyLWIwYmIwZTE1MDk4NiJ9&listType=2&listTitle=Cardigans
58,Solid Textured Knotted Cardigan,white,Regular,,,88% viscose 12% nylon,Solid,,V-neck,,,,Daily Casual Party/Clubbing Outdoor,Knotted,,https://img1.shopcider.com/product/1663821791000-xStswZ.jpg,https://www.shopcider.com/goods/solid-texture-knotted-cardigan?style_id=2185003&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=1021496&shopPage=16&shopIndex=57&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=58&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJvcmlnaW5hbFByaWNlIjozNC45MCwicHJvZHVjdFByaW1hcnlJbWFnZUZsYWciOnRydWUsInNhbGVQcmljZSI6MTguOTksInNjZW5lIjoiQkVTVF9TRUxMRVIiLCJza2NGaXJzdEltZyI6IjE3NTIwNDM0OTAwMDAtS0dBNlNOLmpwZyIsInNwdSI6MTAyMTQ5Niwic3B1Q29kZSI6IkNEMjAyMjA2MTQxMTkzODdDRyIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzNDc5ODE0Ny1yZWNvX2VudjpncmF5LWFsbF91c2VyX2V4cDpleHAtY29sbGVjdGlvbklkOjYyNTpDb250cm9sIiwidHJhY2tpbmdJZCI6ImE3MjNmN2U0LWUwODYtNGQ3My05MTIyLWIwYmIwZTE1MDk4NiJ9&listType=2&listTitle=Cardigans
59,Cable Knit Round Neckline Patched Tartan Button Cardigan,Burgundy,Regular,,,45% Viscose 28% Polyester 27% Polyamide,Checks,,Round Neckline,,,,School Daily Casual,Button Patched,,https://img1.shopcider.com/product/1750735750000-AYz4BR.jpg,https://www.shopcider.com/goods/cable-knit-round-neckline-patched-tartan-button-cardigan-114715326?style_id=2175899&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114715326&shopPage=16&shopIndex=58&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=59&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozNy45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1MDczNTc1MDAwMC1BWXo0QlIuanBnIiwic3B1IjoxMTQ3MTUzMjYsInNwdUNvZGUiOiJDRDIwMjUwNDE4NjExODEwQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzQ3OTgxNDctcmVjb19lbnY6Z3JheS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDo2MjU6Q29udHJvbCIsInRyYWNraW5nSWQiOiJhNzIzZjdlNC1lMDg2LTRkNzMtOTEyMi1iMGJiMGUxNTA5ODYifQ%3D%3D&listType=2&listTitle=Cardigans
60,Cable Knit Collar Long Sleeve Tie Front Bow Oversized Cardigan,Navy,Oversized,,,100% Acrylic,Solid,,Collar,,,,Daily Casual,Bowknot,,https://img1.shopcider.com/product/1757904627000-f33WMs.jpg,https://www.shopcider.com/goods/cable-knit-collar-long-sleeve-tie-front-bow-oversized-cardigan-114908953?style_id=2204280&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114908953&shopPage=16&shopIndex=59&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=60&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjo0Ny45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1NzkwNDYyNzAwMC1mMzNXTXMuanBnIiwic3B1IjoxMTQ5MDg5NTMsInNwdUNvZGUiOiJDRDIwMjUwNzMwNjM0NDY5S1MiLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzQ3OTgxNDctcmVjb19lbnY6Z3JheS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDo2MjU6Q29udHJvbCIsInRyYWNraW5nSWQiOiJhNzIzZjdlNC1lMDg2LTRkNzMtOTEyMi1iMGJiMGUxNTA5ODYifQ%3D%3D&listType=2&listTitle=Cardigans
61,Knit Round Neckline Button Crop Cardigan,Brown,Regular,,,45% Acrylic 28% Polyester 27% Polyamide,Solid,,Round Neckline,,,,Daily Casual,Button,,https://img1.shopcider.com/product/1733207503000-Ex8Bde.jpg,https://www.shopcider.com/goods/round-neckline-button-cardigan-114018717?style_id=2073772&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114018717&shopPage=16&shopIndex=60&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=61&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iue7huiKguWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJvcmlnaW5hbFByaWNlIjozNy45MCwicHJvZHVjdFByaW1hcnlJbWFnZUZsYWciOmZhbHNlLCJzYWxlUHJpY2UiOjExLjExLCJzY2VuZSI6IkJFU1RfU0VMTEVSIiwic2tjRmlyc3RJbWciOiIxNzMwMzYwMzgxMDAwLWlBU0pTYy5qcGciLCJzcHUiOjExNDAxODcxNywic3B1Q29kZSI6IkNEMjAyNDA4MTc1MzM2MTVDRyIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzNDgxNDcxOS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDo2MjU6Q29udHJvbCIsInRyYWNraW5nSWQiOiJjMDNkNDFhYS05MzEwLTRjMzMtOWFmYy0zNWMwNmE3Y2NhZDMifQ%3D%3D&listType=2&listTitle=Cardigans
62,Cable Knit Cherry Embroidery Long Sleeve Ruffle Hem Cardigan,Navy,Regular,,,42% Acrylic 30% Polyester 28% Polyamide,Solid,,Round Neckline,,,,Daily Casual,Embroidery Ruffle Hem,,https://img1.shopcider.com/product/1751026663000-bxFT5h.jpg,https://www.shopcider.com/goods/cable-knit-cherry-embroidery-long-sleeve-ruffle-hem-top-114713606?style_id=2175470&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114713606&shopPage=16&shopIndex=61&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=62&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozNy45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1MTAyNjY2MzAwMC1ieEZUNWguanBnIiwic3B1IjoxMTQ3MTM2MDYsInNwdUNvZGUiOiJDRDIwMjUwNTEzNjE2MjgyQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzQ4MTQ3MTktYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiYzAzZDQxYWEtOTMxMC00YzMzLTlhZmMtMzVjMDZhN2NjYWQzIn0%3D&listType=2&listTitle=Cardigans
63,Wool-blend Knit Zipper Long Sleeve Collared Top,Grey,Regular,,,10% Wool 60% Polyester 30% Acrylic,Solid,,Polo Mandarin Collar/Stand Collar,,,,School Daily Casual Coffee Shop Work Home,Zipper,,https://img1.shopcider.com/product/1661402507000-sGPi6K.jpg,https://www.shopcider.com/goods/knit-zipped-long-sleeve-collared-top?style_id=122812&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=1022604&shopPage=16&shopIndex=62&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=63&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouS4iuWNiui6qyIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJvcmlnaW5hbFByaWNlIjoyNy45MCwicHJvZHVjdFByaW1hcnlJbWFnZUZsYWciOnRydWUsInNhbGVQcmljZSI6MTYuNzQsInNjZW5lIjoiQkVTVF9TRUxMRVIiLCJza2NGaXJzdEltZyI6IjE2NzI3MTU0MTkwMDAtQ2huSlFYLmpwZyIsInNwdSI6MTAyMjYwNCwic3B1Q29kZSI6IkNEMjAyMjA1MjYxMDgwMDNDRyIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzNDgxNDcxOS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDo2MjU6Q29udHJvbCIsInRyYWNraW5nSWQiOiJjMDNkNDFhYS05MzEwLTRjMzMtOWFmYy0zNWMwNmE3Y2NhZDMifQ%3D%3D&listType=2&listTitle=Cardigans
64,Knit Wool-blend Colorblock V-neck Lantern Long Sleeve Button Oversized Cardigan,multicolor,Oversized,,,65% recycled polyester 20% Acrylic 10% Polyamide 5% Wool,Abstract,,V-neck,,,,Daily Casual,Button,,https://img1.shopcider.com/product/1758017721000-2BjNF6.jpg,https://www.shopcider.com/goods/knit-wool-blend-colorblock-v-neck-lantern-long-sleeve-button-oversized-cardigan-114905673?style_id=2203388&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114905673&shopPage=16&shopIndex=63&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=64&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjo0NC45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1ODAxNzcyMTAwMC0yQmpORjYuanBnIiwic3B1IjoxMTQ5MDU2NzMsInNwdUNvZGUiOiJDRDIwMjUwNjE2NjIzMzQxQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzQ4MTQ3MTktYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiYzAzZDQxYWEtOTMxMC00YzMzLTlhZmMtMzVjMDZhN2NjYWQzIn0%3D&listType=2&listTitle=Cardigans
65,Knit Bowknot Tube Top With Crop Shrug,Pink,Regular,,Crop,55% Polyamide 45% Acrylic,Solid,,Square Neck,,,,Daily Casual Coffee Shop,Bowknot,,https://img1.shopcider.com/product/1702906220000-PxYAPA.jpg,https://www.shopcider.com/goods/knit-bowknot-tube-top-with-long-sleeve-shrug-105547374?style_id=1164763&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=105547374&shopPage=16&shopIndex=64&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=65&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozNy45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTcwMjkwNjIyMDAwMC1QeFlBUEEuanBnIiwic3B1IjoxMDU1NDczNzQsInNwdUNvZGUiOiJDRDIwMjMxMDI3NDExMTMwS1MiLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzQ4MTQ3MTktYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiYzAzZDQxYWEtOTMxMC00YzMzLTlhZmMtMzVjMDZhN2NjYWQzIn0%3D&listType=2&listTitle=Cardigans
66,Knit Round Neckline Cut Out Bowknot Cardigan,Red,Regular,,,45% Acrylic 28% Polyester 27% Polyamide,Solid,,Round Neckline,,,,Vacation Holiday,Bowknot Cut Out,,https://img1.shopcider.com/product/1727331522000-YXYNSf.jpg,https://www.shopcider.com/goods/knit-round-neckline-cut-out-bowknot-cardigan-113868725?style_id=2055338&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=113868725&shopPage=16&shopIndex=65&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=66&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iue7huiKguWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJvcmlnaW5hbFByaWNlIjozMi45MCwicHJvZHVjdFByaW1hcnlJbWFnZUZsYWciOmZhbHNlLCJzYWxlUHJpY2UiOjEwLjk5LCJzY2VuZSI6IkJFU1RfU0VMTEVSIiwic2tjRmlyc3RJbWciOiIxNzI4NDUzMzYzMDAwLWpHTmlLWS5qcGciLCJzcHUiOjExMzg2ODcyNSwic3B1Q29kZSI6IkNEMjAyNDA4MDY1MjYzMzBDRyIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzNDgxNDcxOS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDo2MjU6Q29udHJvbCIsInRyYWNraW5nSWQiOiJjMDNkNDFhYS05MzEwLTRjMzMtOWFmYy0zNWMwNmE3Y2NhZDMifQ%3D%3D&listType=2&listTitle=Cardigans
67,Knit V-neck Skeleton Cherry Pattern Oversized Cardigan,multicolor,Oversized,,,42% Acrylic 30% Polyester 28% Polyamide,Fruit,,V-neck,,,,,Button,,https://img1.shopcider.com/product/1755601187000-ct2Dkm.jpg,https://www.shopcider.com/goods/knit-v-neck-skeleton-cherry-pattern-oversized-cardigan-114840493?style_id=2193590&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114840493&shopPage=16&shopIndex=66&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=67&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJvcmlnaW5hbFByaWNlIjo0Mi45MCwicHJvZHVjdFByaW1hcnlJbWFnZUZsYWciOnRydWUsInNhbGVQcmljZSI6MzQuMzIsInNjZW5lIjoiQkVTVF9TRUxMRVIiLCJza2NGaXJzdEltZyI6IjE3NTU2MDExODcwMDAtY3QyRGttLmpwZyIsInNwdSI6MTE0ODQwNDkzLCJzcHVDb2RlIjoiQ0QyMDI1MDUyNzYxOTM0MUNHIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDM0ODE0NzE5LWFsbF91c2VyX2V4cDpleHAtY29sbGVjdGlvbklkOjYyNTpDb250cm9sIiwidHJhY2tpbmdJZCI6ImMwM2Q0MWFhLTkzMTAtNGMzMy05YWZjLTM1YzA2YTdjY2FkMyJ9&listType=2&listTitle=Cardigans
